id,event_template_id,event_template_qty_id,currency_id,price_base,markup_amount,duration,min_total,reason
1794973,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1794975,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1794977,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1794979,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1794981,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1794983,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1794985,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1794987,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1794989,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1794991,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1794993,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1794995,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1794997,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1794999,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795001,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795003,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795005,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795007,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795009,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795011,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795013,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795015,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795017,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795019,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795021,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795023,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795025,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795027,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795029,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795031,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795033,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795035,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795037,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795039,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795041,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795043,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795045,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795047,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795049,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795051,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795053,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795055,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795057,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795059,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795061,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795063,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795065,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795067,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795069,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795071,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795073,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795075,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795077,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795079,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795081,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795083,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795085,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795087,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795089,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795091,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795093,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795095,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795097,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795099,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795101,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795103,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795105,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795107,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795109,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795111,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795113,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795115,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795117,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795119,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795121,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795123,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795125,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795127,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795129,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795131,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795133,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795135,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795137,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795139,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795141,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795143,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795145,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795147,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795149,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795151,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795153,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795155,510,23,2,1060.00,159.00,2,2000.00,below_min_total
1795157,510,24,2,1075.00,161.25,2,2000.00,below_min_total
1795159,510,34,2,1090.00,163.50,2,2000.00,below_min_total
1795161,510,40,2,1105.00,165.75,2,2000.00,below_min_total
1795163,510,41,2,1120.00,168.00,2,2000.00,below_min_total
1795165,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795167,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795169,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795171,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795173,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795175,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795177,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795179,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795181,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795183,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795185,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795187,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795189,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795191,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795193,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795195,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795197,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795199,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795201,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795203,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795205,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795207,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795209,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795211,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795213,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795215,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795217,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795219,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795221,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795223,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795225,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795227,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795229,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795231,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795233,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795235,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795237,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795239,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795241,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795243,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795245,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795247,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795249,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795251,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795253,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795255,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795257,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795259,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795261,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795263,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795265,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795267,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795269,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795271,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795273,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795275,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795277,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795279,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795281,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795283,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795285,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795287,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795289,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795291,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795293,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795295,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795297,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795299,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795301,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795303,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795305,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795307,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795309,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795311,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795313,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795315,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795317,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795319,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795321,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795323,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795325,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795327,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795329,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795331,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795333,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795335,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795337,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795339,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795341,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795343,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795345,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795347,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795349,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795351,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795353,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795355,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795357,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795359,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795361,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795363,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795365,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795367,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795369,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795371,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795373,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795375,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795377,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795379,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795381,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795383,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795385,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795387,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795389,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795391,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795393,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795395,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795397,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795399,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795401,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795403,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795405,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795407,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795409,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795411,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795413,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795415,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795417,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795419,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795421,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795423,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795425,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795427,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795429,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795431,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795433,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795435,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795437,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795439,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795441,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795443,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795445,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795447,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795449,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795451,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795453,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795455,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795457,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795459,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795461,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795463,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795465,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795467,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795469,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795471,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795473,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795475,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795477,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795479,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795481,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795483,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795485,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795487,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795489,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795491,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795493,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795495,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795497,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795499,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795501,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795503,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795505,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795507,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795509,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795511,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795513,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795515,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795517,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795519,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795521,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795523,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795525,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795527,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795529,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795531,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795533,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795535,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795537,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795539,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795541,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795543,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795545,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795547,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795549,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795551,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795553,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795555,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795557,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795559,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795561,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795563,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795565,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795567,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795569,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795571,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795573,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795575,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795577,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795579,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795581,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795583,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795585,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795587,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795589,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795591,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795593,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795595,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795597,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795599,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795601,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795603,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795605,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795607,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795609,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795611,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795613,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795615,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795617,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795619,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795621,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795623,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795625,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795627,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795629,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795631,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795633,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795635,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795637,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795639,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795641,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795643,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795645,511,23,2,1430.00,214.50,3,3000.00,below_min_total
1795647,511,24,2,1452.50,217.88,3,3000.00,below_min_total
1795649,511,34,2,1475.00,221.25,3,3000.00,below_min_total
1795651,511,40,2,1497.50,224.63,3,3000.00,below_min_total
1795653,511,41,2,1520.00,228.00,3,3000.00,below_min_total
1795655,512,23,2,1430.00,214.50,3,3000.00,below_min_total
1795657,512,24,2,1452.50,217.88,3,3000.00,below_min_total
1795659,512,34,2,1475.00,221.25,3,3000.00,below_min_total
1795661,512,40,2,1497.50,224.63,3,3000.00,below_min_total
1795663,512,41,2,1520.00,228.00,3,3000.00,below_min_total
